Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units"
Boise,Weekly,"2021-08-01 00:00:00",Conventional,1.224905683,114720.59,47843.74,22471.40,12271.31,32134.14,,,
Boise,Weekly,"2021-08-01 00:00:00",Organic,2.040505971,6327.87,7.26,4090.58,0.00,2230.03,,,
Boston,Weekly,"2021-08-01 00:00:00",Conventional,1.476680443,563298.28,30210.58,381047.61,2204.55,149835.53,,,
Boston,Weekly,"2021-08-01 00:00:00",Organic,1.910027695,35944.92,414.97,2511.54,1.53,33016.88,,,
Buffalo/Rochester,Weekly,"2021-08-01 00:00:00",Conventional,1.046976197,187715.61,34429.33,46403.47,2705.17,104177.63,,,
Buffalo/Rochester,Weekly,"2021-08-01 00:00:00",Organic,1.739826509,13714.59,1393.95,123.00,0.00,12192.10,,,
California,Weekly,"2021-08-01 00:00:00",Conventional,1.276966121,6096294.21,2347282.62,1653084.93,678734.93,1417191.73,,,
California,Weekly,"2021-08-01 00:00:00",Organic,1.841631824,342576.79,76962.14,109820.81,242.79,155551.05,,,
Charlotte,Weekly,"2021-08-01 00:00:00",Conventional,1.092497834,383856.91,130465.32,62998.71,4792.35,185600.53,,,
Charlotte,Weekly,"2021-08-01 00:00:00",Organic,1.667378383,14714.88,109.46,3223.60,5.63,11376.19,,,
Chicago,Weekly,"2021-08-01 00:00:00",Conventional,1.409910210,731998.72,205945.74,206743.50,109833.64,209475.84,,,
Chicago,Weekly,"2021-08-01 00:00:00",Organic,1.758123204,45259.98,19122.35,10934.14,0.00,15203.49,,,
Cincinnati/Dayton,Weekly,"2021-08-01 00:00:00",Conventional,1.163975607,262203.58,112321.77,102600.51,733.64,46547.65,,,
Cincinnati/Dayton,Weekly,"2021-08-01 00:00:00",Organic,2.182370171,13333.62,3675.97,6925.76,0.00,2731.88,,,
Columbus,Weekly,"2021-08-01 00:00:00",Conventional,1.131197949,213454.63,92191.58,62080.06,934.23,58248.77,,,
Columbus,Weekly,"2021-08-01 00:00:00",Organic,1.991738696,8702.11,1839.98,3751.59,0.00,3110.54,,,
"Dallas/Ft. Worth",Weekly,"2021-08-01 00:00:00",Conventional,0.837843136,1378422.09,596425.10,312119.50,22651.47,447226.02,,,
"Dallas/Ft. Worth",Weekly,"2021-08-01 00:00:00",Organic,1.537953494,41306.98,15771.38,1055.48,0.00,24480.12,,,
Denver,Weekly,"2021-08-01 00:00:00",Conventional,0.977469256,1015670.68,314904.22,423726.52,27197.85,249842.08,,,
Denver,Weekly,"2021-08-01 00:00:00",Organic,1.795879803,24373.74,16000.89,1446.26,0.00,6926.59,,,
Detroit,Weekly,"2021-08-01 00:00:00",Conventional,1.111716366,359303.80,128410.92,93799.28,32982.24,104111.37,,,
Detroit,Weekly,"2021-08-01 00:00:00",Organic,1.459406139,22199.11,881.28,6438.95,0.00,14878.88,,,
"Grand Rapids",Weekly,"2021-08-01 00:00:00",Conventional,1.263186631,158897.28,13373.73,60008.36,38013.71,47501.48,,,
"Grand Rapids",Weekly,"2021-08-01 00:00:00",Organic,1.035633168,10085.96,56.47,331.59,0.00,9697.90,,,
"Great Lakes",Weekly,"2021-08-01 00:00:00",Conventional,1.163271747,3492073.16,989889.04,1227976.29,260585.59,1013622.24,,,
"Great Lakes",Weekly,"2021-08-01 00:00:00",Organic,1.654289121,174222.58,38431.31,40278.52,0.00,95512.75,,,
Harrisburg/Scranton,Weekly,"2021-08-01 00:00:00",Conventional,1.076832087,394396.06,164662.39,97233.05,1180.31,131320.31,,,
Harrisburg/Scranton,Weekly,"2021-08-01 00:00:00",Organic,1.668106021,12348.89,122.64,448.10,0.00,11778.15,,,
Hartford/Springfield,Weekly,"2021-08-01 00:00:00",Conventional,1.381983598,347116.08,9775.11,258953.64,1870.56,76516.77,,,
Hartford/Springfield,Weekly,"2021-08-01 00:00:00",Organic,1.920479134,17302.35,212.99,5342.51,1.11,11745.74,,,
Houston,Weekly,"2021-08-01 00:00:00",Conventional,0.901804936,1000589.10,482020.69,289360.67,7334.25,221873.49,,,
Houston,Weekly,"2021-08-01 00:00:00",Organic,1.810232503,17698.55,9950.85,243.48,0.00,7504.22,,,
Indianapolis,Weekly,"2021-08-01 00:00:00",Conventional,1.024810502,238359.58,76744.48,93211.44,1733.29,66670.37,,,
Indianapolis,Weekly,"2021-08-01 00:00:00",Organic,1.580906278,9321.98,306.91,2837.87,0.00,6177.20,,,
Jacksonville,Weekly,"2021-08-01 00:00:00",Conventional,1.150428513,212969.34,130611.74,8788.78,1132.65,72436.17,,,
Jacksonville,Weekly,"2021-08-01 00:00:00",Organic,1.404171555,10899.74,44.74,245.86,0.00,10609.14,,,
"Las Vegas",Weekly,"2021-08-01 00:00:00",Conventional,0.985062509,383208.03,89790.54,166107.29,1241.16,126069.04,,,
"Las Vegas",Weekly,"2021-08-01 00:00:00",Organic,1.722036889,13884.89,4482.79,3454.11,0.00,5947.99,,,
"Los Angeles",Weekly,"2021-08-01 00:00:00",Conventional,1.238878885,2958464.00,1335782.78,394476.21,471378.01,756827.00,,,
"Los Angeles",Weekly,"2021-08-01 00:00:00",Organic,1.930397475,124340.84,41103.88,26101.50,1.41,57134.05,,,
Louisville,Weekly,"2021-08-01 00:00:00",Conventional,1.056458627,109725.92,36276.77,35916.03,602.51,36930.61,,,
Louisville,Weekly,"2021-08-01 00:00:00",Organic,2.213516341,4521.65,1255.25,2507.30,0.00,759.09,,,
"Miami/Ft. Lauderdale",Weekly,"2021-08-01 00:00:00",Conventional,1.188699776,903998.43,497981.39,88679.82,2886.49,314446.81,,,
"Miami/Ft. Lauderdale",Weekly,"2021-08-01 00:00:00",Organic,1.558592145,35711.18,305.79,620.55,0.00,34784.84,,,
Midsouth,Weekly,"2021-08-01 00:00:00",Conventional,1.120896251,3828314.81,1391449.12,936990.99,22549.24,1477325.45,,,
Midsouth,Weekly,"2021-08-01 00:00:00",Organic,1.740994287,194597.81,11418.14,41056.69,107.21,142015.76,,,
Nashville,Weekly,"2021-08-01 00:00:00",Conventional,1.080276258,264232.47,125128.17,49266.34,337.00,89500.95,,,
Nashville,Weekly,"2021-08-01 00:00:00",Organic,1.895263175,14209.76,2466.68,4492.59,0.00,7250.49,,,
"New Orleans/Mobile",Weekly,"2021-08-01 00:00:00",Conventional,0.917809431,304427.92,140771.27,29949.83,1829.74,131874.75,,,
"New Orleans/Mobile",Weekly,"2021-08-01 00:00:00",Organic,1.215680111,14527.60,489.62,32.67,0.00,14005.32,,,
"New York",Weekly,"2021-08-01 00:00:00",Conventional,1.229821428,1899839.68,74762.22,1325416.10,4204.05,495457.32,,,
"New York",Weekly,"2021-08-01 00:00:00",Organic,1.822639886,87406.38,5045.07,11159.14,60.87,71141.30,,,
Northeast,Weekly,"2021-08-01 00:00:00",Conventional,1.208952607,5443921.99,699281.35,3119973.32,20408.29,1604259.02,,,
Northeast,Weekly,"2021-08-01 00:00:00",Organic,1.845281565,257356.59,17317.89,29375.23,182.80,210475.04,,,
"Northern New England",Weekly,"2021-08-01 00:00:00",Conventional,1.168064589,475280.19,91412.86,264480.32,869.30,118517.71,,,
"Northern New England",Weekly,"2021-08-01 00:00:00",Organic,2.167075295,21780.10,3043.62,835.73,2.69,17898.07,,,
Orlando,Weekly,"2021-08-01 00:00:00",Conventional,1.093462935,559544.24,245498.42,66735.36,3547.26,243763.19,,,
Orlando,Weekly,"2021-08-01 00:00:00",Organic,1.488476716,21076.55,125.62,131.25,0.00,20819.68,,,
Peoria/Springfield,Weekly,"2021-08-01 00:00:00",Conventional,1.003524656,111310.34,39241.13,35042.17,460.40,36566.63,,,
Peoria/Springfield,Weekly,"2021-08-01 00:00:00",Organic,1.725896328,3519.10,157.85,1065.88,0.00,2295.36,,,
Philadelphia,Weekly,"2021-08-01 00:00:00",Conventional,1.104642285,601331.61,143125.34,258458.51,3302.73,196445.03,,,
Philadelphia,Weekly,"2021-08-01 00:00:00",Organic,1.797033151,23773.78,1156.27,5622.58,98.27,16896.66,,,
Phoenix/Tucson,Weekly,"2021-08-01 00:00:00",Conventional,0.966393068,1058959.73,349663.24,509453.70,7777.40,192065.39,,,
Phoenix/Tucson,Weekly,"2021-08-01 00:00:00",Organic,1.643272737,25971.11,8330.05,5587.59,0.00,12053.48,,,
Pittsburgh,Weekly,"2021-08-01 00:00:00",Conventional,1.074474059,127616.28,47924.11,19810.59,114.50,59767.08,,,
Pittsburgh,Weekly,"2021-08-01 00:00:00",Organic,1.694083776,7653.07,2547.98,5.62,0.00,5099.47,,,
Plains,Weekly,"2021-08-01 00:00:00",Conventional,1.054583442,1931654.53,816431.60,457412.90,37546.59,620263.43,,,
Plains,Weekly,"2021-08-01 00:00:00",Organic,1.666985847,47123.73,12108.15,2994.85,54.37,31966.36,,,
Portland,Weekly,"2021-08-01 00:00:00",Conventional,1.166784689,692859.16,275665.29,268713.97,40184.14,108295.76,,,
Portland,Weekly,"2021-08-01 00:00:00",Organic,2.170540095,31999.45,1308.29,26444.31,0.00,4246.85,,,
Providence,Weekly,"2021-08-01 00:00:00",Conventional,1.533936227,92915.45,2934.27,70226.18,346.89,19408.11,,,
Providence,Weekly,"2021-08-01 00:00:00",Organic,1.787482025,5367.05,22.46,35.59,0.00,5308.99,,,
Raleigh/Greensboro,Weekly,"2021-08-01 00:00:00",Conventional,1.032365531,468592.17,162638.61,81531.03,5117.86,219304.67,,,
Raleigh/Greensboro,Weekly,"2021-08-01 00:00:00",Organic,1.624880149,21241.86,398.85,3595.10,10.82,17237.08,,,
Richmond/Norfolk,Weekly,"2021-08-01 00:00:00",Conventional,1.093144996,291504.26,122598.69,76793.28,1285.65,90826.63,,,
Richmond/Norfolk,Weekly,"2021-08-01 00:00:00",Organic,1.549941865,18936.62,558.44,2766.32,5.41,15606.45,,,
Roanoke,Weekly,"2021-08-01 00:00:00",Conventional,1.048426123,171090.31,78920.90,42966.86,352.84,48849.70,,,
Roanoke,Weekly,"2021-08-01 00:00:00",Organic,1.828610165,7605.32,893.50,2185.77,0.00,4526.06,,,
Sacramento,Weekly,"2021-08-01 00:00:00",Conventional,1.231955401,517753.89,134968.33,259429.14,10671.17,112685.26,,,
Sacramento,Weekly,"2021-08-01 00:00:00",Organic,1.668387679,31584.93,4746.77,15064.50,37.05,11736.61,,,
"San Diego",Weekly,"2021-08-01 00:00:00",Conventional,1.309802156,547684.33,175593.87,152684.07,85130.79,134275.61,,,
"San Diego",Weekly,"2021-08-01 00:00:00",Organic,2.136906848,26661.88,5999.46,8018.19,0.00,12644.23,,,
"San Francisco",Weekly,"2021-08-01 00:00:00",Conventional,1.452458071,757452.21,215459.68,374310.65,21892.24,145789.63,,,
"San Francisco",Weekly,"2021-08-01 00:00:00",Organic,1.784023631,80803.90,12622.00,26066.21,135.33,41980.36,,,
Seattle,Weekly,"2021-08-01 00:00:00",Conventional,1.457863210,571641.16,178402.72,299627.99,7514.16,86096.29,,,
Seattle,Weekly,"2021-08-01 00:00:00",Organic,2.460816947,45789.62,3370.66,32375.97,0.00,10042.99,,,
"South Carolina",Weekly,"2021-08-01 00:00:00",Conventional,1.142916271,505720.20,213600.02,107822.73,1738.59,182558.86,,,
"South Carolina",Weekly,"2021-08-01 00:00:00",Organic,1.746992901,20065.43,1050.75,4830.43,15.96,14168.29,,,
"South Central",Weekly,"2021-08-01 00:00:00",Conventional,0.872758185,5535203.35,2684705.13,1014568.42,144480.78,1690655.40,,,
"South Central",Weekly,"2021-08-01 00:00:00",Organic,1.546083729,130679.47,35967.40,4878.98,26.93,89806.17,,,
Southeast,Weekly,"2021-08-01 00:00:00",Conventional,1.103059712,5027266.08,2603927.87,721799.32,19104.36,1682428.24,,,
Southeast,Weekly,"2021-08-01 00:00:00",Organic,1.539368485,190635.54,7059.91,23303.36,20.08,160252.19,,,
Spokane,Weekly,"2021-08-01 00:00:00",Conventional,1.204821411,82166.89,35982.22,29552.92,290.09,16341.66,,,
Spokane,Weekly,"2021-08-01 00:00:00",Organic,2.229297143,4096.18,1232.73,2003.50,0.00,859.95,,,
"St. Louis",Weekly,"2021-08-01 00:00:00",Conventional,1.018614186,208848.32,122745.61,19251.41,1684.49,65166.80,,,
"St. Louis",Weekly,"2021-08-01 00:00:00",Organic,2.325230519,4512.42,909.68,1715.41,4.82,1882.52,,,
Syracuse,Weekly,"2021-08-01 00:00:00",Conventional,1.006877907,87983.90,14379.63,31372.74,837.08,41394.45,,,
Syracuse,Weekly,"2021-08-01 00:00:00",Organic,1.641339188,4993.63,472.22,188.60,0.00,4332.81,,,
Tampa,Weekly,"2021-08-01 00:00:00",Conventional,1.071440825,556158.98,300435.40,43480.20,3818.87,208424.51,,,
Tampa,Weekly,"2021-08-01 00:00:00",Organic,1.386353814,17155.47,182.52,122.85,0.00,16850.11,,,
Toledo,Weekly,"2021-08-01 00:00:00",Conventional,1.090927472,116916.05,37945.99,41080.36,5278.38,32611.32,,,
Toledo,Weekly,"2021-08-01 00:00:00",Organic,1.741153760,4488.35,287.38,1610.85,0.00,2590.12,,,
"Total U.S.",Weekly,"2021-08-01 00:00:00",Conventional,1.110807451,38135927.60,13907075.32,11796095.00,1363063.68,11068664.48,,,
"Total U.S.",Weekly,"2021-08-01 00:00:00",Organic,1.765441814,1583441.81,257398.70,355511.85,648.46,969877.19,,,
West,Weekly,"2021-08-01 00:00:00",Conventional,1.065996413,6781199.48,2374108.58,2664288.82,179653.89,1562918.97,,,
West,Weekly,"2021-08-01 00:00:00",Organic,1.984233711,246249.30,58133.76,103803.40,14.27,84297.86,,,
"West Tex/New Mexico",Weekly,"2021-08-01 00:00:00",Conventional,0.829225850,886862.55,360677.72,127795.00,36656.28,361054.38,,,
"West Tex/New Mexico",Weekly,"2021-08-01 00:00:00",Organic,1.379221752,24068.29,3208.51,1494.47,2.96,19362.35,,,
Wichita,Weekly,"2021-08-01 00:00:00",Conventional,0.953143614,98814.70,55243.44,12392.65,735.00,30443.61,,,
Wichita,Weekly,"2021-08-01 00:00:00",Organic,1.796580536,2692.73,1881.96,5.42,0.00,805.35,,,
Albany,Weekly,"2021-08-08 00:00:00",Conventional,1.033925631,154817.66,21905.12,98380.89,620.82,33910.83,,,
Albany,Weekly,"2021-08-08 00:00:00",Organic,1.574828477,4229.08,252.32,435.28,0.00,3541.48,,,
Atlanta,Weekly,"2021-08-08 00:00:00",Conventional,1.090961069,716325.45,360572.67,218297.80,2049.67,135405.31,,,
Atlanta,Weekly,"2021-08-08 00:00:00",Organic,1.787804098,24349.64,2126.15,13176.53,0.00,9046.96,,,
Baltimore/Washington,Weekly,"2021-08-08 00:00:00",Conventional,1.244486409,861718.39,233007.99,289266.07,5018.45,334425.88,,,
Baltimore/Washington,Weekly,"2021-08-08 00:00:00",Organic,1.707178548,49050.62,625.94,5798.36,124.50,42501.82,,,
Birmingham/Montgomery,Weekly,"2021-08-08 00:00:00",Conventional,1.084760161,311017.23,160166.93,61219.45,1972.21,87658.65,,,
Birmingham/Montgomery,Weekly,"2021-08-08 00:00:00",Organic,1.410619786,9366.10,279.70,598.33,0.00,8488.07,,,
Boise,Weekly,"2021-08-08 00:00:00",Conventional,1.209977947,120658.74,47153.76,26053.78,13274.41,34176.79,,,
Boise,Weekly,"2021-08-08 00:00:00",Organic,1.982149448,5728.22,34.39,3451.00,0.00,2242.83,,,
Boston,Weekly,"2021-08-08 00:00:00",Conventional,1.442763916,608422.80,33402.11,419906.77,1951.57,153162.35,,,
Boston,Weekly,"2021-08-08 00:00:00",Organic,1.909163494,34844.00,256.59,2690.67,0.00,31896.74,,,
Buffalo/Rochester,Weekly,"2021-08-08 00:00:00",Conventional,1.121128697,171155.14,22040.43,46628.80,2478.63,100007.29,,,
Buffalo/Rochester,Weekly,"2021-08-08 00:00:00",Organic,1.679687464,13632.50,957.20,155.15,0.00,12520.15,,,
California,Weekly,"2021-08-08 00:00:00",Conventional,1.225858853,6191180.75,2368060.99,1701182.48,678677.22,1443260.07,,,
California,Weekly,"2021-08-08 00:00:00",Organic,1.911746388,333718.99,88927.75,68146.54,23.61,176621.09,,,
Charlotte,Weekly,"2021-08-08 00:00:00",Conventional,1.318424714,315986.88,120992.89,66909.84,4763.61,123320.54,,,
Charlotte,Weekly,"2021-08-08 00:00:00",Organic,1.560481683,17882.38,46.46,3077.81,12.49,14745.62,,,
Chicago,Weekly,"2021-08-08 00:00:00",Conventional,1.353662875,772005.67,133863.75,278064.57,118746.07,241331.29,,,
Chicago,Weekly,"2021-08-08 00:00:00",Organic,1.774084758,40990.66,12185.00,13341.76,0.00,15463.91,,,
Cincinnati/Dayton,Weekly,"2021-08-08 00:00:00",Conventional,1.165534176,266832.92,122112.90,96435.96,441.63,47842.43,,,
Cincinnati/Dayton,Weekly,"2021-08-08 00:00:00",Organic,2.171713261,14841.07,616.49,10949.50,0.00,3275.08,,,
Columbus,Weekly,"2021-08-08 00:00:00",Conventional,1.095654385,212595.42,98633.66,58006.51,535.31,55419.93,,,
Columbus,Weekly,"2021-08-08 00:00:00",Organic,1.962900036,9508.67,1879.45,4000.92,0.00,3628.30,,,
"Dallas/Ft. Worth",Weekly,"2021-08-08 00:00:00",Conventional,0.760282550,1531442.95,773548.01,257925.79,22494.55,477474.61,,,
"Dallas/Ft. Worth",Weekly,"2021-08-08 00:00:00",Organic,1.528801538,43112.65,15987.43,1167.04,0.00,25958.18,,,
Denver,Weekly,"2021-08-08 00:00:00",Conventional,1.113816884,892727.67,336566.93,272794.99,29325.47,254040.27,,,
Denver,Weekly,"2021-08-08 00:00:00",Organic,1.786412233,37602.21,28029.09,1569.23,0.00,8003.89,,,
Detroit,Weekly,"2021-08-08 00:00:00",Conventional,1.150541961,374127.30,145569.21,103612.04,35295.50,89650.54,,,
Detroit,Weekly,"2021-08-08 00:00:00",Organic,1.653019474,17761.22,1157.78,5892.35,0.00,10711.09,,,
"Grand Rapids",Weekly,"2021-08-08 00:00:00",Conventional,1.390583804,149340.47,31186.71,40949.67,41591.67,35612.42,,,
"Grand Rapids",Weekly,"2021-08-08 00:00:00",Organic,1.229091997,9219.82,36.05,669.31,0.00,8514.45,,,
"Great Lakes",Weekly,"2021-08-08 00:00:00",Conventional,1.166362960,3592273.16,1076432.44,1295872.11,279810.10,940158.52,,,
"Great Lakes",Weekly,"2021-08-08 00:00:00",Organic,1.756242667,164239.89,28102.09,49570.62,4.58,86562.60,,,
Harrisburg/Scranton,Weekly,"2021-08-08 00:00:00",Conventional,1.099702525,344341.13,148533.52,82704.80,1018.11,112084.70,,,
Harrisburg/Scranton,Weekly,"2021-08-08 00:00:00",Organic,1.533093922,14520.63,138.37,665.85,0.00,13716.40,,,
Hartford/Springfield,Weekly,"2021-08-08 00:00:00",Conventional,1.456394851,333706.09,12327.97,243900.15,2923.29,74554.68,,,
Hartford/Springfield,Weekly,"2021-08-08 00:00:00",Organic,1.944261555,17686.41,191.31,5819.06,0.00,11676.05,,,
Houston,Weekly,"2021-08-08 00:00:00",Conventional,0.854433569,1125185.53,557325.39,331466.20,6062.96,230330.98,,,
Houston,Weekly,"2021-08-08 00:00:00",Organic,1.673030674,18944.45,11035.56,262.53,0.00,7646.36,,,
Indianapolis,Weekly,"2021-08-08 00:00:00",Conventional,1.015804422,249007.60,89882.51,98925.61,1723.94,58475.54,,,
Indianapolis,Weekly,"2021-08-08 00:00:00",Organic,1.782696279,8321.64,137.86,3473.27,0.00,4710.51,,,
Jacksonville,Weekly,"2021-08-08 00:00:00",Conventional,1.191552232,195127.93,99281.23,30790.15,1137.88,63918.67,,,
Jacksonville,Weekly,"2021-08-08 00:00:00",Organic,1.363790793,12951.57,57.23,239.49,0.00,12654.85,,,
"Las Vegas",Weekly,"2021-08-08 00:00:00",Conventional,0.870148749,447426.23,103216.28,214394.31,3924.15,125891.49,,,
"Las Vegas",Weekly,"2021-08-08 00:00:00",Organic,1.706752130,13828.62,5094.54,2844.11,0.00,5889.98,,,
"Los Angeles",Weekly,"2021-08-08 00:00:00",Conventional,1.250302084,2896824.03,1336431.82,311736.03,461661.96,786994.22,,,
"Los Angeles",Weekly,"2021-08-08 00:00:00",Organic,1.894741377,142958.26,44092.33,28615.95,2.82,70247.16,,,
Louisville,Weekly,"2021-08-08 00:00:00",Conventional,1.070197482,119218.17,33248.67,50267.72,333.47,35368.30,,,
Louisville,Weekly,"2021-08-08 00:00:00",Organic,2.158364430,4404.52,107.81,3239.91,0.00,1056.80,,,
"Miami/Ft. Lauderdale",Weekly,"2021-08-08 00:00:00",Conventional,1.167547106,925372.85,576812.24,48259.18,2642.35,297656.06,,,
"Miami/Ft. Lauderdale",Weekly,"2021-08-08 00:00:00",Organic,1.517386434,37441.76,292.83,575.40,0.00,36573.53,,,
Midsouth,Weekly,"2021-08-08 00:00:00",Conventional,1.173736039,3628489.81,1354192.04,1027351.89,20007.29,1226938.60,,,
Midsouth,Weekly,"2021-08-08 00:00:00",Organic,1.666505585,206975.41,3868.94,44373.62,182.75,158550.10,,,
Nashville,Weekly,"2021-08-08 00:00:00",Conventional,1.091683563,276386.86,116946.25,68775.72,361.09,90303.80,,,
Nashville,Weekly,"2021-08-08 00:00:00",Organic,1.869938661,12850.49,373.20,5944.98,0.00,6532.32,,,
"New Orleans/Mobile",Weekly,"2021-08-08 00:00:00",Conventional,0.899637301,337862.82,159544.05,32051.66,1676.88,144590.22,,,
"New Orleans/Mobile",Weekly,"2021-08-08 00:00:00",Organic,1.199862478,13399.87,724.46,33.79,0.00,12641.62,,,
"New York",Weekly,"2021-08-08 00:00:00",Conventional,1.302138189,1702802.33,57459.74,1106230.57,5784.67,533327.35,,,
"New York",Weekly,"2021-08-08 00:00:00",Organic,1.833159735,83766.20,5223.44,11375.16,147.42,67020.18,,,
Northeast,Weekly,"2021-08-08 00:00:00",Conventional,1.220847050,5345093.14,686368.47,3080436.94,21005.59,1557282.14,,,
Northeast,Weekly,"2021-08-08 00:00:00",Organic,1.811053071,254196.14,15099.94,29628.11,239.24,209228.85,,,
"Northern New England",Weekly,"2021-08-08 00:00:00",Conventional,0.989623708,630070.95,107308.29,425497.48,530.88,96734.30,,,
"Northern New England",Weekly,"2021-08-08 00:00:00",Organic,2.080227183,19604.23,1457.68,530.90,0.00,17615.66,,,
Orlando,Weekly,"2021-08-08 00:00:00",Conventional,1.100557398,560465.33,316925.60,17537.25,4250.77,221751.71,,,
Orlando,Weekly,"2021-08-08 00:00:00",Organic,1.482709032,23797.95,117.73,149.10,0.00,23531.11,,,
Peoria/Springfield,Weekly,"2021-08-08 00:00:00",Conventional,1.002241851,109440.70,43491.61,32062.40,329.18,33557.51,,,
Peoria/Springfield,Weekly,"2021-08-08 00:00:00",Organic,1.778230440,3542.61,32.59,1153.30,1.94,2354.79,,,
Philadelphia,Weekly,"2021-08-08 00:00:00",Conventional,1.082073359,565427.37,132860.33,233522.36,2451.12,196593.56,,,
Philadelphia,Weekly,"2021-08-08 00:00:00",Organic,1.709262400,25191.27,1594.39,5217.64,95.53,18283.71,,,
Phoenix/Tucson,Weekly,"2021-08-08 00:00:00",Conventional,0.787291080,1389075.43,491223.41,716623.98,6540.13,174687.91,,,
Phoenix/Tucson,Weekly,"2021-08-08 00:00:00",Organic,1.637078351,25438.78,9326.47,4984.02,0.00,11128.29,,,
Pittsburgh,Weekly,"2021-08-08 00:00:00",Conventional,0.956328079,135687.14,74369.95,11720.92,184.80,49411.47,,,
Pittsburgh,Weekly,"2021-08-08 00:00:00",Organic,1.674487398,9039.29,2902.68,2.84,0.00,6133.77,,,
Plains,Weekly,"2021-08-08 00:00:00",Conventional,1.081159652,1913874.50,900494.58,435047.08,37260.77,541067.36,,,
Plains,Weekly,"2021-08-08 00:00:00",Organic,1.561187825,54648.82,11464.76,3894.45,76.32,39213.28,,,
Portland,Weekly,"2021-08-08 00:00:00",Conventional,1.096598442,745590.86,352972.76,265877.03,32046.93,94694.13,,,
Portland,Weekly,"2021-08-08 00:00:00",Organic,2.193890624,31278.38,2073.57,25020.62,0.00,4184.19,,,
Providence,Weekly,"2021-08-08 00:00:00",Conventional,1.550663840,94653.35,4177.08,71159.72,109.64,19206.91,,,
Providence,Weekly,"2021-08-08 00:00:00",Organic,1.831861183,5060.41,7.52,45.41,0.00,5007.48,,,
Raleigh/Greensboro,Weekly,"2021-08-08 00:00:00",Conventional,1.218218481,393140.51,152593.53,90342.71,4407.47,145796.80,,,
