Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units"
"South Central",Weekly,"2020-05-03 00:00:00",Organic,1.606552846,138201.53,57452.28,2747.91,2793.18,75203.96,,,
Southeast,Weekly,"2020-05-03 00:00:00",Conventional,1.065733516,7092289.04,5027082.79,683956.41,5342.28,1375643.06,,,
Southeast,Weekly,"2020-05-03 00:00:00",Organic,1.565452169,208113.72,18250.41,27512.38,66.71,162282.13,,,
Spokane,Weekly,"2020-05-03 00:00:00",Conventional,1.231918202,109058.94,54293.12,43423.19,76.83,11265.80,,,
Spokane,Weekly,"2020-05-03 00:00:00",Organic,2.085181523,4304.76,2130.02,1408.51,0.00,766.24,,,
"St. Louis",Weekly,"2020-05-03 00:00:00",Conventional,1.132695260,265760.46,182978.78,17757.91,386.46,64637.31,,,
"St. Louis",Weekly,"2020-05-03 00:00:00",Organic,2.268456364,7459.78,1635.99,2866.13,8.34,2949.32,,,
Syracuse,Weekly,"2020-05-03 00:00:00",Conventional,1.351760674,100347.88,9045.91,44217.56,1029.34,46055.07,,,
Syracuse,Weekly,"2020-05-03 00:00:00",Organic,1.711019406,4660.94,246.17,112.62,0.00,4302.15,,,
Tampa,Weekly,"2020-05-03 00:00:00",Conventional,1.077416298,787779.15,605053.63,27429.00,295.54,155000.98,,,
Tampa,Weekly,"2020-05-03 00:00:00",Organic,1.360368506,20298.19,459.67,532.14,0.00,19306.39,,,
Toledo,Weekly,"2020-05-03 00:00:00",Conventional,1.019412448,186196.37,111180.36,39212.86,10465.21,25337.95,,,
Toledo,Weekly,"2020-05-03 00:00:00",Organic,1.672130599,5116.78,1002.95,2018.83,0.00,2095.00,,,
"Total U.S.",Weekly,"2020-05-03 00:00:00",Conventional,1.103641422,51443487.38,24027332.49,15403050.96,1521737.99,10488440.05,,,
"Total U.S.",Weekly,"2020-05-03 00:00:00",Organic,1.762472232,1737666.73,559775.24,374241.92,5544.53,798087.29,,,
West,Weekly,"2020-05-03 00:00:00",Conventional,1.074454471,8921858.57,3890404.64,3639705.34,197463.15,1193656.97,,,
West,Weekly,"2020-05-03 00:00:00",Organic,1.801150661,317031.58,172780.28,86926.69,1419.58,55905.03,,,
"West Tex/New Mexico",Weekly,"2020-05-03 00:00:00",Conventional,0.930253049,1110751.11,504531.84,213289.38,21431.63,369477.31,,,
"West Tex/New Mexico",Weekly,"2020-05-03 00:00:00",Organic,1.497950353,24110.75,5903.47,875.93,2317.80,15013.56,,,
Wichita,Weekly,"2020-05-03 00:00:00",Conventional,0.910329442,144744.85,104321.10,9599.60,366.10,30458.04,,,
Wichita,Weekly,"2020-05-03 00:00:00",Organic,1.898953623,1898.91,1091.07,93.06,0.00,714.79,,,
Albany,Weekly,"2020-05-10 00:00:00",Conventional,1.320601670,186598.87,11792.17,151507.24,241.92,23057.54,,,
Albany,Weekly,"2020-05-10 00:00:00",Organic,1.895010329,4036.46,553.09,763.36,0.00,2720.01,,,
Atlanta,Weekly,"2020-05-10 00:00:00",Conventional,1.088483944,897904.06,586068.55,130036.28,169.51,181629.72,,,
Atlanta,Weekly,"2020-05-10 00:00:00",Organic,1.809911173,32342.80,6628.60,14963.51,0.00,10750.69,,,
Baltimore/Washington,Weekly,"2020-05-10 00:00:00",Conventional,1.243938124,1369762.16,180833.64,712656.30,3392.39,472877.94,,,
Baltimore/Washington,Weekly,"2020-05-10 00:00:00",Organic,1.797601745,69921.78,763.87,8517.20,22.95,60616.82,,,
Birmingham/Montgomery,Weekly,"2020-05-10 00:00:00",Conventional,1.093977376,385620.10,282902.65,18968.04,122.64,83626.76,,,
Birmingham/Montgomery,Weekly,"2020-05-10 00:00:00",Organic,1.620839901,9038.46,317.94,922.74,0.00,7797.78,,,
Boise,Weekly,"2020-05-10 00:00:00",Conventional,1.316095364,139726.61,70509.61,33383.02,13355.79,22478.19,,,
Boise,Weekly,"2020-05-10 00:00:00",Organic,1.858990301,5718.43,2280.02,1770.85,1.21,1666.35,,,
Boston,Weekly,"2020-05-10 00:00:00",Conventional,1.541704334,919911.24,28265.41,708391.34,562.23,182692.25,,,
Boston,Weekly,"2020-05-10 00:00:00",Organic,2.182902551,32309.10,263.35,2301.72,0.00,29744.02,,,
Buffalo/Rochester,Weekly,"2020-05-10 00:00:00",Conventional,1.175349426,285719.56,61614.12,67730.06,3039.50,153335.88,,,
Buffalo/Rochester,Weekly,"2020-05-10 00:00:00",Organic,1.599554561,14664.36,903.18,229.70,0.00,13531.48,,,
California,Weekly,"2020-05-10 00:00:00",Conventional,1.324448638,6995004.79,3119206.18,1827713.02,779716.19,1268365.62,,,
California,Weekly,"2020-05-10 00:00:00",Organic,1.977842548,300315.93,152127.14,61968.05,40.58,86180.16,,,
Charlotte,Weekly,"2020-05-10 00:00:00",Conventional,1.232635315,375909.22,207452.97,60805.38,4606.48,103044.40,,,
Charlotte,Weekly,"2020-05-10 00:00:00",Organic,1.742389566,19586.64,1979.02,4811.40,67.62,12728.60,,,
Chicago,Weekly,"2020-05-10 00:00:00",Conventional,1.456609410,946184.60,333233.56,295589.69,162239.66,155120.75,,,
Chicago,Weekly,"2020-05-10 00:00:00",Organic,1.913236376,80791.52,49436.14,18781.17,0.00,12572.12,,,
Cincinnati/Dayton,Weekly,"2020-05-10 00:00:00",Conventional,1.084407677,427551.21,264757.43,87155.91,40799.84,34838.03,,,
Cincinnati/Dayton,Weekly,"2020-05-10 00:00:00",Organic,1.801778534,18306.46,1057.32,14232.10,0.00,3017.04,,,
Columbus,Weekly,"2020-05-10 00:00:00",Conventional,1.026613755,337372.13,229075.28,59471.04,8429.17,40396.65,,,
Columbus,Weekly,"2020-05-10 00:00:00",Organic,1.806849706,9903.13,1917.80,6306.92,0.00,1678.41,,,
"Dallas/Ft. Worth",Weekly,"2020-05-10 00:00:00",Conventional,0.856130033,1947425.55,1003428.68,452505.63,14062.74,477426.61,,,
"Dallas/Ft. Worth",Weekly,"2020-05-10 00:00:00",Organic,1.472141414,36066.59,14096.39,149.03,291.46,21529.70,,,
Denver,Weekly,"2020-05-10 00:00:00",Conventional,1.112385444,1410352.01,472492.94,703549.77,23581.95,210618.98,,,
Denver,Weekly,"2020-05-10 00:00:00",Organic,1.691769586,32528.69,22951.44,5544.05,1.07,4032.13,,,
Detroit,Weekly,"2020-05-10 00:00:00",Conventional,1.100571152,636881.91,360823.25,115613.90,80668.82,79775.00,,,
Detroit,Weekly,"2020-05-10 00:00:00",Organic,1.585699954,24754.76,3964.54,6494.86,0.00,14295.37,,,
"Grand Rapids",Weekly,"2020-05-10 00:00:00",Conventional,1.311463809,274750.73,80366.25,79817.62,78467.83,36099.03,,,
"Grand Rapids",Weekly,"2020-05-10 00:00:00",Organic,1.728688045,6620.89,82.44,1216.27,0.00,5322.17,,,
"Great Lakes",Weekly,"2020-05-10 00:00:00",Conventional,1.160789056,5222370.20,2495594.80,1414679.83,538250.07,773842.67,,,
"Great Lakes",Weekly,"2020-05-10 00:00:00",Organic,1.797359383,212084.23,72968.50,67275.95,3.31,71832.27,,,
Harrisburg/Scranton,Weekly,"2020-05-10 00:00:00",Conventional,1.227704944,477363.37,171824.17,167594.39,296.29,137648.52,,,
Harrisburg/Scranton,Weekly,"2020-05-10 00:00:00",Organic,1.650536562,18322.99,951.18,807.34,3.54,16560.94,,,
Hartford/Springfield,Weekly,"2020-05-10 00:00:00",Conventional,1.560768003,436505.02,15155.63,343306.29,287.71,77755.39,,,
Hartford/Springfield,Weekly,"2020-05-10 00:00:00",Organic,2.227932559,17188.80,1698.91,8386.39,0.00,7103.50,,,
Houston,Weekly,"2020-05-10 00:00:00",Conventional,0.830300423,1547372.18,890611.70,425350.86,11027.01,220381.67,,,
Houston,Weekly,"2020-05-10 00:00:00",Organic,1.669768284,13784.05,12659.21,16.17,0.00,1108.67,,,
Indianapolis,Weekly,"2020-05-10 00:00:00",Conventional,1.063255710,334081.39,205763.76,63422.38,14811.66,50082.65,,,
Indianapolis,Weekly,"2020-05-10 00:00:00",Organic,1.654411581,10592.96,1413.44,4888.01,0.00,4289.41,,,
Jacksonville,Weekly,"2020-05-10 00:00:00",Conventional,1.244691664,234167.54,158695.93,18827.28,240.79,56398.86,,,
Jacksonville,Weekly,"2020-05-10 00:00:00",Organic,1.528669847,9366.46,103.09,327.07,0.00,8936.30,,,
"Las Vegas",Weekly,"2020-05-10 00:00:00",Conventional,1.068120661,478490.97,154899.89,224177.35,1939.97,97473.76,,,
"Las Vegas",Weekly,"2020-05-10 00:00:00",Organic,1.694377423,14808.19,9832.58,1451.01,0.00,3524.59,,,
"Los Angeles",Weekly,"2020-05-10 00:00:00",Conventional,1.226460812,3424748.12,1728287.94,477329.14,582627.00,636501.21,,,
"Los Angeles",Weekly,"2020-05-10 00:00:00",Organic,1.876344878,147312.32,91515.84,28072.31,9.82,27714.36,,,
Louisville,Weekly,"2020-05-10 00:00:00",Conventional,1.014637577,166673.55,96341.58,40946.26,121.26,29264.46,,,
Louisville,Weekly,"2020-05-10 00:00:00",Organic,1.931417802,4818.16,564.74,3458.17,0.00,795.24,,,
"Miami/Ft. Lauderdale",Weekly,"2020-05-10 00:00:00",Conventional,1.284638575,1065746.54,778739.60,49000.78,508.91,237489.07,,,
"Miami/Ft. Lauderdale",Weekly,"2020-05-10 00:00:00",Organic,1.449170623,48204.84,375.90,4771.20,0.00,43057.74,,,
Midsouth,Weekly,"2020-05-10 00:00:00",Conventional,1.130232086,4976202.52,2113921.14,1499266.20,24023.01,1338990.27,,,
Midsouth,Weekly,"2020-05-10 00:00:00",Organic,1.732458745,230884.89,40115.42,59709.58,260.82,130798.12,,,
Nashville,Weekly,"2020-05-10 00:00:00",Conventional,1.007633074,363462.59,233888.33,56082.77,61.05,73430.43,,,
Nashville,Weekly,"2020-05-10 00:00:00",Organic,1.901738773,13587.84,1854.53,7772.58,0.00,3960.73,,,
"New Orleans/Mobile",Weekly,"2020-05-10 00:00:00",Conventional,1.003216230,399382.10,253710.61,28287.28,21.89,117360.94,,,
"New Orleans/Mobile",Weekly,"2020-05-10 00:00:00",Organic,1.242367173,9303.34,571.29,0.00,0.00,8732.04,,,
"New York",Weekly,"2020-05-10 00:00:00",Conventional,1.622439961,2327053.11,102421.96,1536624.45,2145.40,685860.35,,,
"New York",Weekly,"2020-05-10 00:00:00",Organic,2.040341831,106037.69,27489.83,28037.38,234.47,50276.01,,,
Northeast,Weekly,"2020-05-10 00:00:00",Conventional,1.438320220,7193205.65,768826.33,4535624.96,11137.66,1877612.24,,,
Northeast,Weekly,"2020-05-10 00:00:00",Organic,1.976750229,297369.21,52167.64,55816.78,261.06,189123.73,,,
"Northern New England",Weekly,"2020-05-10 00:00:00",Conventional,1.159882142,762830.54,30519.42,660289.97,273.62,71747.54,,,
"Northern New England",Weekly,"2020-05-10 00:00:00",Organic,1.958094066,19658.76,1848.95,716.77,0.00,17093.04,,,
Orlando,Weekly,"2020-05-10 00:00:00",Conventional,1.155244435,600875.83,392894.76,15659.76,145.22,192135.19,,,
Orlando,Weekly,"2020-05-10 00:00:00",Organic,1.558489371,27100.67,369.03,792.85,0.00,25938.79,,,
Peoria/Springfield,Weekly,"2020-05-10 00:00:00",Conventional,1.057873109,166680.04,85586.54,45132.21,3487.92,32473.36,,,
Peoria/Springfield,Weekly,"2020-05-10 00:00:00",Organic,1.889554617,4425.09,173.66,1990.40,1.96,2259.06,,,
Philadelphia,Weekly,"2020-05-10 00:00:00",Conventional,1.351510591,778254.03,155683.44,344309.56,499.23,277758.29,,,
Philadelphia,Weekly,"2020-05-10 00:00:00",Organic,1.891942996,39821.94,7764.50,8616.07,7.02,23434.35,,,
Phoenix/Tucson,Weekly,"2020-05-10 00:00:00",Conventional,0.788900214,1777687.19,833665.63,792668.62,10000.39,141249.81,,,
Phoenix/Tucson,Weekly,"2020-05-10 00:00:00",Organic,1.547582226,26093.50,16477.06,2162.24,0.00,7454.21,,,
Pittsburgh,Weekly,"2020-05-10 00:00:00",Conventional,1.079385349,162916.69,90493.30,21569.05,114.76,50739.57,,,
Pittsburgh,Weekly,"2020-05-10 00:00:00",Organic,1.954069432,4945.23,2743.74,7.54,0.00,2193.95,,,
Plains,Weekly,"2020-05-10 00:00:00",Conventional,1.083174805,2635756.73,1430389.50,605050.28,5242.49,595068.79,,,
Plains,Weekly,"2020-05-10 00:00:00",Organic,1.711301698,62740.00,17480.77,8190.33,32.71,37014.46,,,
Portland,Weekly,"2020-05-10 00:00:00",Conventional,1.277700689,802444.16,396938.31,276080.05,34834.25,94591.55,,,
Portland,Weekly,"2020-05-10 00:00:00",Organic,1.999465628,44760.05,21920.80,19930.65,17.45,2891.16,,,
Providence,Weekly,"2020-05-10 00:00:00",Conventional,1.607516200,127946.65,6352.29,105615.62,75.10,15903.65,,,
Providence,Weekly,"2020-05-10 00:00:00",Organic,2.262039472,4174.08,1.30,19.21,0.00,4153.57,,,
Raleigh/Greensboro,Weekly,"2020-05-10 00:00:00",Conventional,1.150483583,480456.61,253027.18,72139.59,3610.52,151679.32,,,
Raleigh/Greensboro,Weekly,"2020-05-10 00:00:00",Organic,1.637688405,25256.42,10304.74,4409.44,118.28,10423.96,,,
Richmond/Norfolk,Weekly,"2020-05-10 00:00:00",Conventional,1.052701481,422823.12,178109.18,148032.57,1205.69,95475.68,,,
Richmond/Norfolk,Weekly,"2020-05-10 00:00:00",Organic,1.514038539,19603.98,5617.86,4762.81,2.20,9221.10,,,
Roanoke,Weekly,"2020-05-10 00:00:00",Conventional,1.032092541,236611.56,124485.42,63022.20,157.11,48946.83,,,
Roanoke,Weekly,"2020-05-10 00:00:00",Organic,1.732171095,9870.45,1294.23,4213.94,0.00,4362.28,,,
Sacramento,Weekly,"2020-05-10 00:00:00",Conventional,1.442639815,564823.54,215574.93,247646.55,8693.77,92908.30,,,
Sacramento,Weekly,"2020-05-10 00:00:00",Organic,2.036924115,15012.51,5243.38,3698.76,1.25,6069.11,,,
"San Diego",Weekly,"2020-05-10 00:00:00",Conventional,1.203116273,600320.00,228138.10,166844.71,80923.44,124413.75,,,
"San Diego",Weekly,"2020-05-10 00:00:00",Organic,1.979534250,33334.41,14353.85,8902.09,0.00,10078.47,,,
"San Francisco",Weekly,"2020-05-10 00:00:00",Conventional,1.662269163,909539.41,278058.76,448503.66,13094.33,169881.72,,,
"San Francisco",Weekly,"2020-05-10 00:00:00",Organic,2.210815715,54761.01,22278.26,8976.49,14.68,23491.58,,,
Seattle,Weekly,"2020-05-10 00:00:00",Conventional,1.581941416,680303.00,269423.18,331214.18,3319.17,76346.47,,,
Seattle,Weekly,"2020-05-10 00:00:00",Organic,1.899692492,105839.59,43536.56,58432.21,74.41,3796.41,,,
"South Carolina",Weekly,"2020-05-10 00:00:00",Conventional,1.185787959,567572.59,369170.17,67556.81,2304.17,128540.49,,,
"South Carolina",Weekly,"2020-05-10 00:00:00",Organic,1.690790330,24333.97,1781.69,5518.81,45.99,16987.48,,,
"South Central",Weekly,"2020-05-10 00:00:00",Conventional,0.859310296,7620259.81,4603882.62,1300496.96,98403.61,1614774.21,,,
"South Central",Weekly,"2020-05-10 00:00:00",Organic,1.607309521,156898.41,65432.02,3910.57,1633.73,85915.80,,,
Southeast,Weekly,"2020-05-10 00:00:00",Conventional,1.156401201,5844908.01,4031249.34,426193.25,4771.13,1382636.60,,,
Southeast,Weekly,"2020-05-10 00:00:00",Organic,1.548351959,224231.41,12513.43,35086.64,49.02,176580.22,,,
Spokane,Weekly,"2020-05-10 00:00:00",Conventional,1.265237487,96907.94,46511.95,37617.89,119.05,12659.06,,,
Spokane,Weekly,"2020-05-10 00:00:00",Organic,2.137394512,5055.47,2738.44,1498.42,0.00,818.61,,,
"St. Louis",Weekly,"2020-05-10 00:00:00",Conventional,1.115958945,281573.94,189153.39,19691.37,234.79,72494.39,,,
"St. Louis",Weekly,"2020-05-10 00:00:00",Organic,2.312217150,7758.10,1510.98,3280.16,5.96,2961.00,,,
Syracuse,Weekly,"2020-05-10 00:00:00",Conventional,1.262729646,121639.75,18061.81,52698.81,1384.41,49494.71,,,
Syracuse,Weekly,"2020-05-10 00:00:00",Organic,1.588094959,5188.18,293.10,167.76,4.69,4722.63,,,
Tampa,Weekly,"2020-05-10 00:00:00",Conventional,1.154714214,601690.76,420121.92,19244.45,300.73,162022.49,,,
Tampa,Weekly,"2020-05-10 00:00:00",Organic,1.353251085,22518.38,271.18,571.20,0.00,21676.00,,,
Toledo,Weekly,"2020-05-10 00:00:00",Conventional,1.013770373,203448.95,122328.09,41028.82,15635.68,24456.37,,,
Toledo,Weekly,"2020-05-10 00:00:00",Organic,1.706174121,5303.23,657.83,2816.43,0.00,1828.97,,,
"Total U.S.",Weekly,"2020-05-10 00:00:00",Conventional,1.153728520,49447872.38,22545149.46,15220537.33,1605726.15,10073394.27,,,
"Total U.S.",Weekly,"2020-05-10 00:00:00",Organic,1.799298715,1827069.31,583897.70,398240.94,3512.06,841383.33,,,
West,Weekly,"2020-05-10 00:00:00",Conventional,1.070317086,8960164.68,3982079.55,3611512.84,144182.00,1222103.86,,,
West,Weekly,"2020-05-10 00:00:00",Organic,1.803296271,342545.24,171092.79,106283.04,1230.83,63938.57,,,
"West Tex/New Mexico",Weekly,"2020-05-10 00:00:00",Conventional,0.904876477,1156755.33,632117.22,203410.43,19473.09,299683.76,,,
"West Tex/New Mexico",Weekly,"2020-05-10 00:00:00",Organic,1.424018783,33405.15,7283.46,909.38,1921.08,23291.23,,,
Wichita,Weekly,"2020-05-10 00:00:00",Conventional,0.898138143,152567.92,105367.98,12613.85,54.53,34531.55,,,
Wichita,Weekly,"2020-05-10 00:00:00",Organic,1.932057826,2186.47,1371.76,93.89,0.00,720.83,,,
Albany,Weekly,"2020-05-17 00:00:00",Conventional,1.522925008,155788.15,9373.36,124585.91,194.88,21634.00,,,
Albany,Weekly,"2020-05-17 00:00:00",Organic,1.804255514,3142.39,433.53,372.10,0.00,2336.76,,,
Atlanta,Weekly,"2020-05-17 00:00:00",Conventional,1.073329874,894729.13,628614.38,93227.62,105.75,172781.38,,,
Atlanta,Weekly,"2020-05-17 00:00:00",Organic,1.832507916,27213.99,2752.63,12976.24,0.00,11485.12,,,
Baltimore/Washington,Weekly,"2020-05-17 00:00:00",Conventional,1.392110853,1138815.39,155138.18,530398.34,4061.59,449217.29,,,
Baltimore/Washington,Weekly,"2020-05-17 00:00:00",Organic,1.848197329,64086.43,798.37,8983.01,19.69,54281.16,,,
Birmingham/Montgomery,Weekly,"2020-05-17 00:00:00",Conventional,1.120873023,380563.16,285190.50,16946.58,89.17,78326.97,,,
Birmingham/Montgomery,Weekly,"2020-05-17 00:00:00",Organic,1.625147063,9867.67,307.24,1444.47,0.00,8115.97,,,
Boise,Weekly,"2020-05-17 00:00:00",Conventional,1.354953650,123001.10,65090.36,24594.75,13335.47,19980.52,,,
Boise,Weekly,"2020-05-17 00:00:00",Organic,2.035075749,5458.26,2224.62,1547.19,1.21,1685.25,,,
Boston,Weekly,"2020-05-17 00:00:00",Conventional,1.605325248,767986.86,26791.43,566479.58,513.79,174202.06,,,
Boston,Weekly,"2020-05-17 00:00:00",Organic,2.111673354,33091.08,272.35,2139.24,0.00,30677.38,,,
Buffalo/Rochester,Weekly,"2020-05-17 00:00:00",Conventional,1.241031945,223836.87,29444.14,59956.11,2620.67,131815.95,,,
Buffalo/Rochester,Weekly,"2020-05-17 00:00:00",Organic,1.653670426,11781.48,652.68,201.02,0.00,10927.78,,,
California,Weekly,"2020-05-17 00:00:00",Conventional,1.365534972,6531143.13,2911353.17,1695474.65,734490.55,1189822.88,,,
California,Weekly,"2020-05-17 00:00:00",Organic,2.101244665,305741.95,102670.84,101734.75,57.79,101274.38,,,
Charlotte,Weekly,"2020-05-17 00:00:00",Conventional,1.238268290,400828.53,218947.28,69281.71,5588.27,107011.26,,,
Charlotte,Weekly,"2020-05-17 00:00:00",Organic,1.713797912,18922.67,3889.41,4230.02,49.59,10753.65,,,
Chicago,Weekly,"2020-05-17 00:00:00",Conventional,1.570679873,855448.47,271219.51,261839.03,159940.80,162447.24,,,
Chicago,Weekly,"2020-05-17 00:00:00",Organic,2.020416689,63391.41,31496.19,19532.97,0.00,12361.31,,,
Cincinnati/Dayton,Weekly,"2020-05-17 00:00:00",Conventional,1.306109555,331565.54,240417.01,24905.02,33527.19,32716.32,,,
Cincinnati/Dayton,Weekly,"2020-05-17 00:00:00",Organic,2.196114171,11582.95,201.64,8943.67,0.00,2437.64,,,
Columbus,Weekly,"2020-05-17 00:00:00",Conventional,1.213533555,270201.90,207879.74,17826.46,5937.04,38558.67,,,
Columbus,Weekly,"2020-05-17 00:00:00",Organic,1.998670970,7276.91,1018.46,4387.16,0.00,1871.29,,,
"Dallas/Ft. Worth",Weekly,"2020-05-17 00:00:00",Conventional,0.928359388,1744805.28,979566.72,350087.44,57212.43,357921.68,,,
"Dallas/Ft. Worth",Weekly,"2020-05-17 00:00:00",Organic,1.521637805,36363.40,13620.11,196.00,371.66,22173.53,,,
Denver,Weekly,"2020-05-17 00:00:00",Conventional,1.213872974,1076912.94,355779.47,479592.85,26882.46,214544.36,,,
Denver,Weekly,"2020-05-17 00:00:00",Organic,1.823931712,25017.40,15570.27,5090.02,0.00,4350.81,,,
Detroit,Weekly,"2020-05-17 00:00:00",Conventional,1.371562420,447061.03,255386.55,59779.53,51682.92,80212.03,,,
Detroit,Weekly,"2020-05-17 00:00:00",Organic,1.622172502,22344.44,1377.88,4911.32,0.00,16053.14,,,
"Grand Rapids",Weekly,"2020-05-17 00:00:00",Conventional,1.479596168,195757.20,30618.14,82766.68,44542.02,37830.36,,,
"Grand Rapids",Weekly,"2020-05-17 00:00:00",Organic,1.238005938,7673.72,36.39,690.45,0.00,6946.88,,,
"Great Lakes",Weekly,"2020-05-17 00:00:00",Conventional,1.301993985,4284686.65,2035428.80,1088944.52,404557.62,755752.87,,,
"Great Lakes",Weekly,"2020-05-17 00:00:00",Organic,1.877793399,172527.87,46662.95,51976.27,0.00,73885.61,,,
Harrisburg/Scranton,Weekly,"2020-05-17 00:00:00",Conventional,1.219191220,423453.97,139427.25,152469.58,212.73,131344.41,,,
Harrisburg/Scranton,Weekly,"2020-05-17 00:00:00",Organic,1.578231558,19973.60,2117.09,923.12,15.92,16917.46,,,
Hartford/Springfield,Weekly,"2020-05-17 00:00:00",Conventional,1.605121291,392578.65,13639.48,302295.64,235.55,76407.98,,,
Hartford/Springfield,Weekly,"2020-05-17 00:00:00",Organic,2.079600890,19618.05,2816.64,8405.60,1.48,8394.33,,,
Houston,Weekly,"2020-05-17 00:00:00",Conventional,0.959440288,1322670.80,786928.69,347091.07,16370.46,172280.58,,,
Houston,Weekly,"2020-05-17 00:00:00",Organic,1.780504308,12323.87,11710.85,8.09,0.00,604.93,,,
Indianapolis,Weekly,"2020-05-17 00:00:00",Conventional,1.222117355,280344.12,182953.85,36719.59,11284.56,49385.17,,,
Indianapolis,Weekly,"2020-05-17 00:00:00",Organic,1.931702662,6983.07,699.79,3073.40,0.00,3209.89,,,
Jacksonville,Weekly,"2020-05-17 00:00:00",Conventional,1.247261347,238563.34,142784.30,36398.39,203.62,59176.09,,,
Jacksonville,Weekly,"2020-05-17 00:00:00",Organic,1.590891141,15706.30,129.71,5818.46,0.00,9758.13,,,
"Las Vegas",Weekly,"2020-05-17 00:00:00",Conventional,1.072252982,408631.66,140884.49,183499.88,180.80,84066.49,,,
"Las Vegas",Weekly,"2020-05-17 00:00:00",Organic,1.719934965,15238.76,9217.77,2107.25,0.00,3913.74,,,
"Los Angeles",Weekly,"2020-05-17 00:00:00",Conventional,1.283050318,3053328.03,1544034.53,387939.06,545365.10,575989.33,,,
"Los Angeles",Weekly,"2020-05-17 00:00:00",Organic,2.072380570,141854.11,60932.14,55273.51,9.82,25638.64,,,
Louisville,Weekly,"2020-05-17 00:00:00",Conventional,1.113398721,145447.36,89359.79,26048.91,82.56,29956.10,,,
Louisville,Weekly,"2020-05-17 00:00:00",Organic,2.202997797,3231.13,250.85,2207.73,0.00,772.54,,,
"Miami/Ft. Lauderdale",Weekly,"2020-05-17 00:00:00",Conventional,1.280233463,1042734.70,755725.04,44975.99,334.66,241698.07,,,
"Miami/Ft. Lauderdale",Weekly,"2020-05-17 00:00:00",Organic,1.535083890,43875.29,396.52,4612.18,0.00,38866.60,,,
